N,p_3,p_5,p_10,p_15,p_20,p_25,p_30
49320,0.2500101381834393,0.16667680491862638,0.09091922933235173,0.06251013859456198,0.047629186384910704,0.03847167739870269,0.032268203624594385
49330,0.2500101361282008,0.16667680286336004,0.09091922727701597,0.06251013653915675,0.04762918432943606,0.03847167534315859,0.032268201568980845
49340,0.25001013407379524,0.16667680080892688,0.09091922522251339,0.06251013448458477,0.04762918227479467,0.03847167328844779,0.032268199514200645
49350,0.2500101320202225,0.16667679875532632,0.09091922316884349,0.0625101324308455,0.04762918022098602,0.03847167123456979,0.03226819746025328
49360,0.25001012996748173,0.16667679670255792,0.09091922111600573,0.06251013037793841,0.047629178168009635,0.03847166918152409,0.03226819540713825
49370,0.2500101279155726,0.16667679465062105,0.09091921906399962,0.06251012832586304,0.04762917611586498,0.03847166712931016,0.032268193354855056
49380,0.2500101258644946,0.16667679259951537,0.09091921701282468,0.06251012627461887,0.047629174064551576,0.03847166507792752,0.03226819130340317
49390,0.2500101238142472,0.1666767905492402,0.0909192149624804,0.06251012422420538,0.0476291720140689,0.03847166302737564,0.03226818925278209
49400,0.25001012176482984,0.16667678849979525,0.09091921291296626,0.06251012217462207,0.04762916996441644,0.03847166097765404,0.03226818720299135
49410,0.25001011971624215,0.16667678645117984,0.09091921086428173,0.06251012012586846,0.04762916791559372,0.038471658928762184,0.03226818515403041
49420,0.25001011766848347,0.16667678440339356,0.09091920881642634,0.06251011807794402,0.047629165867600215,0.038471656880699624,0.03226818310589877
49430,0.25001011562155334,0.1666767823564358,0.09091920676939962,0.06251011603084826,0.047629163820435416,0.038471654833465804,0.03226818105859592
49440,0.2500101135754513,0.16667678031030617,0.09091920472320099,0.06251011398458066,0.04762916177409884,0.03847165278706024,0.03226817901212138
49450,0.2500101115301768,0.16667677826500416,0.09091920267783002,0.06251011193914073,0.04762915972858997,0.038471650741482434,0.03226817696647463
49460,0.25001010948572944,0.1666767762205292,0.09091920063328617,0.06251010989452796,0.04762915768390832,0.03847164869673189,0.03226817492165517
49470,0.2500101074421086,0.16667677417688082,0.0909191985895689,0.06251010785074188,0.04762915564005336,0.03847164665280807,0.03226817287766252
49480,0.25001010539931384,0.1666767721340585,0.0909191965466778,0.06251010580778193,0.04762915359702461,0.03847164460971052,0.032268170834496124
49490,0.2500101033573446,0.1666767700920618,0.09091919450461232,0.06251010376564768,0.04762915155482158,0.03847164256743871,0.032268168792155535
49500,0.2500101013162005,0.16667676805089018,0.09091919246337196,0.06251010172433859,0.04762914951344375,0.03847164052599214,0.032268166750640245
49510,0.25001009927588086,0.16667676601054307,0.09091919042295621,0.06251009968385413,0.04762914747289062,0.03847163848537031,0.03226816470994973
49520,0.2500100972363854,0.16667676397102008,0.09091918838336457,0.06251009764419387,0.04762914543316169,0.03847163644557273,0.03226816267008351
49530,0.25001009519771344,0.16667676193232073,0.09091918634459657,0.06251009560535725,0.047629143394256473,0.038471634406598905,0.032268160631041085
49540,0.25001009315986455,0.16667675989444442,0.09091918430665168,0.0625100935673438,0.047629141356174465,0.03847163236844834,0.032268158592821936
49550,0.2500100911228382,0.16667675785739072,0.09091918226952944,0.06251009153015302,0.047629139318915166,0.038471630331120506,0.03226815655542558
49560,0.25001008908663397,0.16667675582115904,0.09091918023322933,0.06251008949378442,0.04762913728247807,0.03847162829461493,0.03226815451885152
49570,0.25001008705125133,0.16667675378574898,0.0909191781977508,0.06251008745823748,0.047629135246862686,0.03847162625893111,0.032268152483099256
49580,0.2500100850166897,0.16667675175116003,0.09091917616309345,0.06251008542351172,0.047629133212068527,0.038471624224068544,0.032268150448168297
49590,0.2500100829829487,0.16667674971739163,0.09091917412925671,0.06251008338960663,0.04762913117809508,0.03847162219002674,0.03226814841405814
49600,0.2500100809500277,0.16667674768444338,0.09091917209624013,0.06251008135652172,0.047629129144941856,0.0384716201568052,0.032268146380768276
49610,0.2500100789179263,0.16667674565231472,0.0909191700640432,0.06251007932425648,0.04762912711260836,0.038471618124403424,0.03226814434829822
49620,0.2500100768866441,0.16667674362100512,0.09091916803266538,0.06251007729281047,0.04762912508109409,0.038471616092820925,0.03226814231664748
49630,0.25001007485618043,0.16667674159051418,0.09091916600210624,0.06251007526218312,0.047629123050398556,0.038471614062057194,0.03226814028581558
49640,0.2500100728265348,0.16667673956084134,0.09091916397236526,0.06251007323237398,0.04762912102052127,0.03847161203211175,0.03226813825580197
49650,0.2500100707977069,0.16667673753198614,0.09091916194344192,0.06251007120338256,0.047629118991461716,0.038471610002984095,0.0322681362266062
49660,0.250010068769696,0.1666767355039481,0.09091915991533579,0.06251006917520834,0.04762911696321943,0.038471607974673735,0.032268134198227764
49670,0.25001006674250176,0.16667673347672662,0.0909191578880463,0.06251006714785082,0.04762911493579389,0.03847160594718017,0.03226813217066618
49680,0.25001006471612364,0.16667673145032133,0.09091915586157302,0.06251006512130954,0.04762911290918461,0.03847160392050291,0.03226813014392093
49690,0.25001006269056114,0.16667672942473163,0.09091915383591541,0.062510063095584,0.04762911088339111,0.038471601894641466,0.03226812811799154
49700,0.2500100606658138,0.16667672739995715,0.09091915181107299,0.06251006107067367,0.0476291088584129,0.03847159986959534,0.03226812609287751
49710,0.25001005864188114,0.16667672537599734,0.09091914978704532,0.06251005904657811,0.04762910683424947,0.03847159784536405,0.032268124068578354
49720,0.2500100566187626,0.16667672335285166,0.09091914776383182,0.0625100570232968,0.04762910481090033,0.038471595821947084,0.03226812204509357
49730,0.2500100545964577,0.1666767213305196,0.09091914574143205,0.06251005500082926,0.047629102788365,0.038471593799343964,0.032268120022422665
49740,0.25001005257496606,0.1666767193090009,0.09091914371984551,0.06251005297917499,0.04762910076664299,0.03847159177755422,0.03226811800056518
49750,0.25001005055428704,0.16667671728829483,0.09091914169907173,0.0625100509583335,0.0476290987457338,0.03847158975657732,0.03226811597952058
49760,0.2500100485344202,0.16667671526840092,0.0909191396791102,0.06251004893830431,0.047629096725636935,0.0384715877364128,0.0322681139592884
49770,0.2500100465153651,0.16667671324931874,0.0909191376599604,0.06251004691908692,0.04762909470635193,0.038471585717060164,0.032268111939868144
49780,0.2500100444971212,0.16667671123104785,0.0909191356416219,0.06251004490068082,0.04762909268787827,0.038471583698518934,0.03226810992125932
49790,0.2500100424796881,0.16667670921358763,0.09091913362409418,0.06251004288308555,0.047629090670215465,0.0384715816807886,0.03226810790346145
49800,0.2500100404630651,0.16667670719693772,0.09091913160737675,0.06251004086630065,0.04762908865336306,0.03847157966386868,0.03226810588647404
49810,0.25001003844725195,0.16667670518109756,0.09091912959146912,0.06251003885032559,0.047629086637320524,0.038471577647758694,0.03226810387029659
49820,0.25001003643224806,0.16667670316606667,0.09091912757637083,0.06251003683515986,0.047629084622087384,0.03847157563245815,0.032268101854928635
49830,0.2500100344180529,0.1666767011518446,0.09091912556208138,0.062510034820803,0.04762908260766317,0.03847157361796656,0.032268099840369664
49840,0.25001003240466607,0.16667669913843083,0.09091912354860027,0.06251003280725456,0.04762908059404738,0.03847157160428343,0.03226809782661921
49850,0.250010030392087,0.16667669712582486,0.09091912153592699,0.062510030794514,0.047629078581239534,0.03847156959140829,0.032268095813676775
49860,0.2500100283803153,0.16667669511402616,0.0909191195240611,0.06251002878258087,0.047629076569239134,0.038471567579340636,0.03226809380154186
49870,0.2500100263693504,0.1666766931030344,0.09091911751300212,0.06251002677145465,0.04762907455804571,0.03847156556808,0.03226809179021401
49880,0.25001002435919184,0.166676691092849,0.09091911550274952,0.06251002476113487,0.04762907254765876,0.038471563557625876,0.03226808977969272
49890,0.2500100223498391,0.16667668908346947,0.09091911349330282,0.06251002275162106,0.04762907053807782,0.03847156154797781,0.03226808776997751
49900,0.2500100203412919,0.1666766870748953,0.0909191114846616,0.06251002074291273,0.04762906852930239,0.038471559539135274,0.032268085761067884
49910,0.2500100183335494,0.16667668506712605,0.0909191094768253,0.06251001873500937,0.04762906652133199,0.038471557531097815,0.03226808375296339
49920,0.2500100163266114,0.16667668306016126,0.09091910746979347,0.06251001672791053,0.04762906451416613,0.038471555523864956,0.03226808174566349
49930,0.2500100143204773,0.16667668105400033,0.0909191054635656,0.06251001472161571,0.04762906250780433,0.03847155351743618,0.03226807973916776
49940,0.25001001231514663,0.16667667904864292,0.09091910345814125,0.06251001271612441,0.047629060502246114,0.03847155151181103,0.03226807773347569
49950,0.25001001031061887,0.1666766770440885,0.0909191014535199,0.06251001071143618,0.047629058497490995,0.038471549506989014,0.03226807572858677
49960,0.25001000830689374,0.16667667504033654,0.09091909944970109,0.06251000870755052,0.04762905649353847,0.038471547502969654,0.03226807372450056
49970,0.2500100063039705,0.1666766730373866,0.09091909744668433,0.06251000670446696,0.04762905449038811,0.03847154549975248,0.03226807172121657
49980,0.25001000430184883,0.16667667103523817,0.09091909544446916,0.06251000470218501,0.04762905248803938,0.038471543497336974,0.0322680697187343
49990,0.2500100023005281,0.16667666903389078,0.09091909344305507,0.06251000270070416,0.047629050486491825,0.03847154149572269,0.032268067717053275
50000,0.25001000030000803,0.166676667033344,0.09091909144244158,0.06251000070002401,0.04762904848574495,0.038471539494909134,0.03226806571617302
50010,0.2500099983002879,0.1666766650335973,0.09091908944262822,0.06250999870014398,0.04762904648579829,0.03847153749489581,0.03226806371609306
50020,0.2500099963013675,0.1666766630346502,0.09091908744361452,0.06250999670106368,0.047629044486651353,0.038471535495682274,0.03226806171681291
50030,0.25000999430324616,0.16667666103650225,0.09091908544539995,0.06250999470278255,0.04762904248830368,0.03847153349726802,0.03226805971833209
50040,0.25000999230592347,0.16667665903915288,0.0909190834479841,0.06250999270530017,0.04762904049075476,0.03847153149965257,0.0322680577206501
50050,0.25000999030939886,0.16667665704260173,0.09091908145136647,0.06250999070861603,0.04762903849400413,0.03847152950283545,0.032268055723766495
50060,0.250009988313672,0.1666766550468483,0.09091907945554654,0.06250998871272967,0.04762903649805132,0.038471527506816185,0.03226805372768079
50070,0.25000998631874227,0.16667665305189205,0.09091907746052388,0.0625099867176406,0.04762903450289585,0.0384715255115943,0.03226805173239249
50080,0.2500099843246093,0.16667665105773252,0.09091907546629802,0.06250998472334836,0.047629032508537214,0.03847152351716931,0.032268049737901115
50090,0.25000998233127264,0.16667664906436933,0.09091907347286844,0.06250998272985245,0.047629030514974975,0.038471521523540726,0.03226804774420622
50100,0.2500099803387317,0.16667664707180185,0.09091907148023468,0.06250998073715239,0.047629028522208634,0.038471519530708105,0.03226804575130729
50110,0.2500099783469861,0.1666766450800297,0.09091906948839629,0.06250997874524772,0.04762902653023771,0.03847151753867092,0.03226804375920386
50120,0.25000997635603517,0.1666766430890523,0.09091906749735275,0.06250997675413797,0.047629024539061746,0.038471515547428746,0.032268041767895474
50130,0.2500099743658787,0.16667664109886934,0.0909190655071036,0.06250997476382265,0.04762902254868025,0.038471513556981085,0.032268039777381644
50140,0.250009972376516,0.16667663910948027,0.09091906351764836,0.0625099727743013,0.04762902055909277,0.038471511567327456,0.03226803778766188
50150,0.2500099703879468,0.1666766371208846,0.09091906152898657,0.0625099707855734,0.04762901857029879,0.038471509578467386,0.03226803579873571
50160,0.2500099684001705,0.16667663513308184,0.09091905954111776,0.06250996879763857,0.04762901658229786,0.03847150759040041,0.03226803381060269
50170,0.2500099664131865,0.1666766331460715,0.09091905755404144,0.06250996681049623,0.04762901459508952,0.038471505603126045,0.0322680318232623
50180,0.25000996442699464,0.16667663115985318,0.09091905556775716,0.06250996482414593,0.04762901260867326,0.03847150361664382,0.0322680298367141
50190,0.25000996244159424,0.16667662917442633,0.09091905358226438,0.06250996283858726,0.047629010623048654,0.03847150163095327,0.03226802785095761
50200,0.2500099604569848,0.16667662718979062,0.09091905159756272,0.06250996085381967,0.04762900863821518,0.038471499646053904,0.032268025865992346
50210,0.2500099584731659,0.1666766252059454,0.09091904961365165,0.06250995886984276,0.0476290066541724,0.03847149766194526,0.03226802388181785
50220,0.25000995649013713,0.16667662322289026,0.0909190476305307,0.06250995688665599,0.04762900467091982,0.03847149567862686,0.03226802189843363
50230,0.2500099545078979,0.16667662124062477,0.09091904564819941,0.06250995490425895,0.04762900268845698,0.03847149369609825,0.03226801991583925
50240,0.25000995252644787,0.1666766192591484,0.09091904366665733,0.06250995292265109,0.0476290007067834,0.03847149171435893,0.03226801793403418
50250,0.25000995054578645,0.16667661727846073,0.09091904168590396,0.06250995094183201,0.04762899872589862,0.03847148973340843,0.032268015953017995
50260,0.25000994856591324,0.1666766152985612,0.09091903970593881,0.0625099489618012,0.047628996745802156,0.038471487753246325,0.03226801397279022
50270,0.25000994658682774,0.1666766133194495,0.09091903772676144,0.06250994698255821,0.04762899476649356,0.03847148577387209,0.032268011993350366
50280,0.25000994460852954,0.16667661134112502,0.09091903574837137,0.06250994500410259,0.04762899278797233,0.03847148379528529,0.03226801001469798
50290,0.25000994263101806,0.1666766093635873,0.09091903377076815,0.06250994302643381,0.04762899081023802,0.03847148181748543,0.032268008036832586
50300,0.2500099406542929,0.16667660738683598,0.09091903179395128,0.06250994104955147,0.047628988833290135,0.03847147984047206,0.0322680060597537
50310,0.2500099386783536,0.16667660541087045,0.09091902981792033,0.06250993907345502,0.04762898685712824,0.03847147786424471,0.03226800408346087
50320,0.25000993670319965,0.16667660343569038,0.09091902784267482,0.06250993709814406,0.047628984881751865,0.038471475888802883,0.032268002107953636
50330,0.25000993472883054,0.16667660146129515,0.09091902586821424,0.06250993512361809,0.04762898290716051,0.03847147391414614,0.0322680001332315
50340,0.250009932755246,0.16667659948768446,0.09091902389453815,0.06250993314987668,0.04762898093335372,0.03847147194027401,0.03226799815929402
50350,0.2500099307824454,0.16667659751485767,0.09091902192164607,0.06250993117691928,0.04762897896033104,0.03847146996718602,0.032267996186140735
50360,0.2500099288104282,0.16667659554281447,0.09091901994953756,0.0625099292047455,0.047628976988091994,0.038471467994881714,0.03226799421377115
50370,0.25000992683919415,0.16667659357155426,0.09091901797821214,0.06250992723335487,0.04762897501663612,0.0384714660233606,0.0322679922421848
50380,0.2500099248687427,0.16667659160107667,0.09091901600766936,0.06250992526274687,0.04762897304596295,0.03847146405262223,0.03226799027138124
50390,0.25000992289907326,0.16667658963138118,0.09091901403790872,0.0625099232929211,0.04762897107607201,0.03847146208266613,0.03226798830135999
50400,0.2500099209301854,0.16667658766246735,0.09091901206892979,0.06250992132387703,0.047628969106962835,0.03847146011349185,0.0322679863321206
50410,0.2500099189620788,0.16667658569433474,0.09091901010073207,0.06250991935561426,0.04762896713863497,0.038471458145098905,0.03226798436366258
50420,0.25000991699475295,0.1666765837269828,0.09091900813331512,0.06250991738813227,0.047628965171087945,0.038471456177486846,0.03226798239598547
50430,0.2500099150282073,0.16667658176041114,0.09091900616667846,0.06250991542143063,0.0476289632043213,0.0384714542106552,0.03226798042908883
50440,0.2500099130624414,0.16667657979461928,0.09091900420082165,0.06250991345550885,0.04762896123833456,0.038471452244603487,0.032267978462972156
50450,0.25000991109745485,0.1666765778296068,0.0909190022357442,0.06250991149036646,0.04762895927312726,0.03847145027933127,0.032267976497635034
50460,0.25000990913324717,0.1666765758653731,0.09091900027144566,0.06250990952600304,0.047628957308698955,0.0384714483148381,0.03226797453307694
50470,0.25000990716981786,0.1666765739019179,0.09091899830792557,0.0625099075624181,0.04762895534504917,0.038471446351123456,0.03226797256929747
50480,0.2500099052071664,0.16667657193924057,0.09091899634518345,0.06250990559961117,0.04762895338217744,0.03847144438818692,0.03226797060629614
50490,0.25000990324529254,0.16667656997734073,0.09091899438321886,0.0625099036375818,0.04762895142008329,0.03847144242602802,0.03226796864407247
50500,0.2500099012841956,0.1666765680162179,0.0909189924220313,0.06250990167632954,0.04762894945876629,0.03847144046464629,0.032267966682626006
50510,0.25000989932387524,0.16667656605587167,0.09091899046162036,0.06250989971585391,0.047628947498225965,0.03847143850404126,0.032267964721956297
50520,0.2500098973643309,0.1666765640963015,0.09091898850198554,0.06250989775615444,0.047628945538461843,0.038471436544212506,0.03226796276206287
50530,0.25000989540556223,0.16667656213750698,0.09091898654312641,0.0625098957972307,0.04762894357947349,0.038471434585159524,0.03226796080294527
50540,0.2500098934475687,0.16667656017948762,0.09091898458504247,0.06250989383908216,0.04762894162126041,0.038471432626881866,0.03226795884460304
50550,0.25000989149034986,0.166676558222243,0.09091898262773329,0.06250989188170847,0.04762893966382216,0.038471430669379074,0.03226795688703572
50560,0.25000988953390524,0.16667655626577257,0.09091898067119843,0.0625098899251091,0.04762893770715828,0.0384714287126507,0.03226795493024284
50570,0.25000988757823445,0.166676554310076,0.09091897871543736,0.06250988796928357,0.04762893575126831,0.03847142675669627,0.032267952974223954
50580,0.25000988562333704,0.16667655235515277,0.0909189767604497,0.06250988601423148,0.047628933796151796,0.03847142480151533,0.03226795101897859
50590,0.25000988366921234,0.16667655040100238,0.09091897480623494,0.06250988405995235,0.04762893184180827,0.03847142284710742,0.03226794906450629
50600,0.2500098817158602,0.16667654844762445,0.09091897285279264,0.06250988210644569,0.04762892988823727,0.03847142089347209,0.032267947110806605
50610,0.2500098797632799,0.16667654649501842,0.09091897090012234,0.06250988015371108,0.047628927935438346,0.03847141894060885,0.032267945157879084
50620,0.2500098778114711,0.16667654454318392,0.0909189689482236,0.06250987820174807,0.04762892598341106,0.03847141698851728,0.03226794320572324
50630,0.25000987586043344,0.1666765425921205,0.0909189669970959,0.06250987625055615,0.04762892403215493,0.038471415037196914,0.03226794125433864
50640,0.2500098739101662,0.1666765406418277,0.09091896504673885,0.06250987430013492,0.04762892208166949,0.03847141308664729,0.03226793930372482
50650,0.25000987196066915,0.16667653869230492,0.09091896309715199,0.06250987235048389,0.047628920131954314,0.03847141113686795,0.032267937353881324
50660,0.25000987001194175,0.1666765367435519,0.09091896114833481,0.06250987040160261,0.047628918183008906,0.038471409187858435,0.03226793540480769
50670,0.25000986806398356,0.16667653479556807,0.09091895920028693,0.06250986845349063,0.047628916234832855,0.038471407239618303,0.03226793345650347
50680,0.25000986611679415,0.16667653284835302,0.09091895725300783,0.06250986650614748,0.04762891428742568,0.03847140529214709,0.032267931508968214
50690,0.250009864170373,0.1666765309019063,0.09091895530649707,0.06250986455957273,0.04762891234078693,0.03847140334544433,0.03226792956220147
50700,0.2500098622247197,0.1666765289562274,0.09091895336075426,0.06250986261376593,0.04762891039491613,0.038471401399509574,0.03226792761620274
50710,0.2500098602798338,0.16667652701131594,0.09091895141577883,0.0625098606687266,0.04762890844981287,0.03847139945434238,0.03226792567097163
50720,0.25000985833571476,0.16667652506717137,0.0909189494715704,0.06250985872445428,0.04762890650547667,0.03847139750994229,0.03226792372650763
50730,0.2500098563923623,0.16667652312379333,0.0909189475281285,0.06250985678094854,0.04762890456190707,0.038471395566308846,0.03226792178281034
50740,0.25000985444977586,0.16667652118118134,0.0909189455854527,0.0625098548382089,0.04762890261910363,0.038471393623441576,0.03226791983987926
50750,0.250009852507955,0.16667651923933496,0.09091894364354251,0.06250985289623495,0.04762890067706589,0.03847139168134008,0.03226791789771398
50760,0.25000985056689917,0.16667651729825367,0.09091894170239749,0.06250985095502619,0.047628898735793415,0.038471389740003845,0.03226791595631401
50770,0.250009848626608,0.16667651535793707,0.09091893976201723,0.06250984901458222,0.04762889679528572,0.03847138779943244,0.0322679140156789
50780,0.2500098466870812,0.16667651341838474,0.09091893782240121,0.06250984707490252,0.047628894855542364,0.038471385859625444,0.03226791207580824
50790,0.25000984474831806,0.16667651147959617,0.090918935883549,0.06250984513598669,0.047628892916562915,0.03847138392058237,0.03226791013670153
50800,0.2500098428103183,0.16667650954157093,0.09091893394546018,0.06250984319783429,0.047628890978346904,0.038471381982302766,0.03226790819835835
50810,0.2500098408730813,0.16667650760430858,0.09091893200813425,0.06250984126044482,0.04762888904089388,0.0384713800447862,0.032267906260778224
50820,0.2500098389366068,0.16667650566780862,0.0909189300715708,0.06250983932381786,0.047628887104203425,0.03847137810803221,0.03226790432396073
50830,0.2500098370008942,0.16667650373207069,0.09091892813576936,0.06250983738795293,0.04762888516827505,0.03847137617204034,0.03226790238790539
50840,0.25000983506594315,0.16667650179709426,0.09091892620072953,0.06250983545284965,0.0476288832331083,0.038471374236810164,0.03226790045261176
50850,0.2500098331317532,0.16667649986287889,0.09091892426645076,0.06250983351850752,0.04762888129870275,0.03847137230234122,0.032267898518079416
50860,0.2500098311983238,0.16667649792942418,0.09091892233293268,0.06250983158492605,0.047628879365057934,0.03847137036863305,0.032267896584307884
50870,0.25000982926565457,0.16667649599672965,0.09091892040017481,0.06250982965210487,0.04762887743217342,0.038471368435685216,0.032267894651296716
50880,0.2500098273337451,0.16667649406479484,0.09091891846817673,0.06250982772004351,0.047628875500048753,0.03847136650349725,0.03226789271904547
50890,0.2500098254025949,0.16667649213361935,0.09091891653693798,0.0625098257887415,0.04762887356868349,0.03847136457206874,0.0322678907875537
50900,0.2500098234722035,0.16667649020320266,0.09091891460645811,0.06250982385819837,0.047628871638077185,0.0384713626413992,0.03226788885682096
50910,0.2500098215425705,0.16667648827354437,0.09091891267673666,0.06250982192841376,0.04762886970822936,0.03847136071148822,0.03226788692684679
50920,0.25000981961369545,0.16667648634464405,0.09091891074777317,0.06250981999938714,0.04762886777913961,0.038471358782335326,0.03226788499763075
50930,0.2500098176855779,0.1666764844165012,0.09091890881956723,0.06250981807111809,0.047628865850807466,0.03847135685394008,0.0322678830691724
50940,0.2500098157582173,0.16667648248911546,0.09091890689211841,0.06250981614360618,0.04762886392323249,0.038471354926302014,0.03226788114147129
50950,0.2500098138316133,0.16667648056248624,0.09091890496542618,0.06250981421685095,0.04762886199641421,0.03847135299942073,0.032267879214526965
50960,0.2500098119057655,0.16667647863661322,0.09091890303949017,0.06250981229085194,0.04762886007035223,0.038471351073295745,0.03226787728833899
50970,0.2500098099806734,0.16667647671149596,0.0909189011143099,0.06250981036560872,0.04762885814504607,0.038471349147926624,0.03226787536290692
50980,0.25000980805633655,0.16667647478713393,0.09091889918988497,0.06250980844112085,0.04762885622049528,0.03847134722331293,0.03226787343823029
50990,0.2500098061327545,0.16667647286352674,0.0909188972662149,0.06250980651738787,0.047628854296699434,0.03847134529945421,0.032267871514308696
51000,0.2500098042099268,0.16667647094067392,0.09091889534329921,0.0625098045944094,0.04762885237365808,0.03847134337635001,0.03226786959114167
51010,0.2500098022878531,0.16667646901857505,0.09091889342113754,0.06250980267218491,0.04762885045137079,0.0384713414539999,0.032267867668728745
51020,0.2500098003665328,0.1666764670972296,0.09091889149972936,0.06250980075071398,0.04762884852983709,0.038471339532403434,0.03226786574706951
51030,0.25000979844596555,0.1666764651766373,0.09091888957907433,0.06250979882999617,0.047628846609056565,0.03847133761156018,0.03226786382616351
51040,0.25000979652615085,0.1666764632567976,0.0909188876591719,0.06250979691003104,0.04762884468902875,0.038471335691469676,0.03226786190601032
51050,0.2500097946070884,0.16667646133771005,0.09091888574002166,0.0625097949908182,0.04762884276975322,0.03847133377213149,0.03226785998660947
51060,0.2500097926887776,0.1666764594193742,0.09091888382162323,0.06250979307235713,0.047628840851229544,0.03847133185354517,0.03226785806796052
51070,0.2500097907712181,0.16667645750178967,0.09091888190397611,0.06250979115464741,0.047628838933457235,0.038471329935710286,0.03226785615006306
51080,0.25000978885440944,0.16667645558495597,0.09091887998707983,0.06250978923768861,0.04762883701643589,0.038471328018626384,0.03226785423291661
51090,0.25000978693835113,0.16667645366887265,0.09091887807093406,0.06250978732148028,0.04762883510016506,0.03847132610229304,0.032267852316520754
51100,0.25000978502304283,0.16667645175353935,0.09091887615553826,0.06250978540602199,0.04762883318464428,0.0384713241867098,0.032267850400875035
51110,0.25000978310848393,0.16667644983895552,0.09091887424089201,0.0625097834913133,0.04762883126987315,0.03847132227187623,0.03226784848597904
51120,0.2500097811946742,0.16667644792512076,0.09091887232699485,0.06250978157735378,0.04762882935585122,0.0384713203577919,0.032267846571832286
51130,0.250009779281613,0.16667644601203468,0.09091887041384639,0.06250977966414295,0.04762882744257804,0.03847131844445633,0.03226784465843437
51140,0.2500097773693001,0.16667644409969679,0.09091886850144619,0.06250977775168041,0.047628825530053154,0.03847131653186914,0.03226784274578484
51150,0.25000977545773484,0.16667644218810668,0.09091886658979378,0.0625097758399657,0.04762882361827615,0.038471314620029846,0.032267840833883246
51160,0.250009773546917,0.16667644027726394,0.0909188646788887,0.06250977392899838,0.047628821707246596,0.03847131270893803,0.03226783892272918
51170,0.25000977163684596,0.16667643836716795,0.09091886276873058,0.06250977201877804,0.04762881979696403,0.038471310798593235,0.03226783701232216
51180,0.2500097697275213,0.16667643645781854,0.09091886085931894,0.06250977010930421,0.047628817887428,0.03847130888899504,0.03226783510266179
51190,0.25000976781894274,0.16667643454921507,0.09091885895065333,0.06250976820057647,0.04762881597863813,0.03847130698014301,0.03226783319374761
51200,0.25000976591110974,0.16667643264135718,0.09091885704273335,0.06250976629259436,0.04762881407059392,0.0384713050720367,0.03226783128557919
51210,0.25000976400402186,0.16667643073424446,0.09091885513555853,0.0625097643853575,0.04762881216329497,0.03847130316467566,0.03226782937815609
51220,0.2500097620976786,0.16667642882787642,0.09091885322912846,0.06250976247886537,0.04762881025674081,0.038471301258059476,0.03226782747147786
51230,0.25000976019207966,0.16667642692225265,0.09091885132344268,0.0625097605731176,0.04762880835093104,0.0384712993521877,0.032267825565544084
51240,0.2500097582872245,0.1666764250173727,0.09091884941850079,0.06250975866811374,0.0476288064458652,0.03847129744705991,0.03226782366035432
51250,0.25000975638311274,0.16667642311323616,0.09091884751430233,0.06250975676385334,0.0476288045415429,0.03847129554267566,0.032267821755908144
51260,0.2500097544797439,0.16667642120984255,0.09091884561084686,0.06250975486033597,0.04762880263796362,0.03847129363903449,0.032267819852205094
51270,0.25000975257711755,0.16667641930719151,0.09091884370813391,0.06250975295756118,0.04762880073512699,0.03847129173613601,0.03226781794924475
51280,0.25000975067523334,0.16667641740528255,0.09091884180616314,0.06250975105552858,0.04762879883303256,0.03847128983397976,0.03226781604702668
51290,0.2500097487740907,0.16667641550411524,0.09091883990493402,0.06250974915423771,0.047628796931679894,0.038471287932565316,0.032267814145550446
51300,0.25000974687368926,0.16667641360368912,0.09091883800444621,0.06250974725368812,0.04762879503106855,0.03847128603189222,0.03226781224481562
51310,0.25000974497402867,0.16667641170400382,0.0909188361046992,0.06250974535387939,0.047628793131198124,0.03847128413196006,0.032267810344821755
51320,0.2500097430751084,0.16667640980505888,0.09091883420569256,0.0625097434548111,0.047628791232068146,0.038471282232768425,0.03226780844556844
51330,0.2500097411769281,0.16667640790685387,0.09091883230742587,0.06250974155648277,0.0476287893336782,0.03847128033431684,0.03226780654705522
51340,0.25000973927948716,0.16667640600938832,0.09091883040989877,0.06250973965889405,0.04762878743602786,0.0384712784366049,0.03226780464928166
51350,0.25000973738278537,0.16667640411266182,0.09091882851311071,0.06250973776204444,0.04762878553911668,0.03847127653963216,0.03226780275224735
51360,0.2500097354868221,0.16667640221667399,0.09091882661706134,0.06250973586593353,0.047628783642944254,0.038471274643398196,0.03226780085595184
51370,0.25000973359159706,0.16667640032142436,0.0909188247217502,0.06250973397056088,0.047628781747510104,0.03847127274790255,0.03226779896039472
51380,0.2500097316971097,0.16667639842691245,0.09091882282717682,0.0625097320759261,0.04762877985281383,0.03847127085314482,0.03226779706557553
51390,0.2500097298033597,0.16667639653313793,0.09091882093334087,0.06250973018202867,0.047628777958855006,0.03847126895912457,0.03226779517149386
51400,0.2500097279103466,0.16667639464010023,0.09091881904024182,0.06250972828886825,0.0476287760656332,0.03847126706584138,0.032267793278149264
51410,0.25000972601807003,0.16667639274779905,0.09091881714787932,0.06250972639644438,0.047628774173147974,0.038471265173294786,0.032267791385541325
51420,0.2500097241265294,0.16667639085623398,0.09091881525625284,0.06250972450475661,0.04762877228139889,0.0384712632814844,0.032267789493669624
